dancer_id,points_2025,dancer_name,points_total
14487,159,Kristen Wallace,159
11759,124,Sebastian Quinones,124
20700,104,Mackenzie Keister,104
17182,102,Noelle Hoeppner,102
20512,100,Keerigan Rudd,100
22890,98,Mathias Mendillo,98
21287,94,Abigail Roach,94
23546,91,Gaby Sandoval,91
19409,89,Elizabeth Wyke,89
12417,88,Joseph Tong,88
